"step","time","part","epoch","loss","lr"
10,"2024-08-16 08:18:05.026251","train",0,0.495394229888916,0.0003484677321851544
20,"2024-08-16 08:18:19.259883","train",0,0.4894344210624695,0.0003498708239640866
30,"2024-08-16 08:18:33.595918","train",0,0.48535388708114624,0.00035220896103067487
40,"2024-08-16 08:18:47.995223","train",0,0.48385417461395264,0.00035548161961961207
50,"2024-08-16 08:19:02.439470","train",0,0.4772399365901947,0.00035968806662373815
60,"2024-08-16 08:19:16.950941","train",0,0.47547778487205505,0.00036482735975825777
70,"2024-08-16 08:19:31.491468","train",0,0.47776469588279724,0.0003708983477718267
80,"2024-08-16 08:19:48.042090","train",1,0.4684852063655853,0.0003778996707044426
90,"2024-08-16 08:20:02.592592","train",1,0.46310147643089294,0.00038582976019208015
100,"2024-08-16 08:20:17.149483","train",1,0.45841535925865173,0.0003946868398180363
110,"2024-08-16 08:20:31.724179","train",1,0.45665550231933594,0.0004044689255108518
120,"2024-08-16 08:20:46.294604","train",1,0.452053964138031,0.0004151738259887631
130,"2024-08-16 08:21:00.854097","train",1,0.45361408591270447,0.0004267991432505801
140,"2024-08-16 08:21:15.429549","train",1,0.4463527798652649,0.0004393422731128471
150,"2024-08-16 08:21:32.006982","train",2,0.44050392508506775,0.00045280040579322167
160,"2024-08-16 08:21:46.576928","train",2,0.4488024115562439,0.0004671705265398788
170,"2024-08-16 08:22:01.153063","train",2,0.4351600110530853,0.0004824494163068512
180,"2024-08-16 08:22:15.729531","train",2,0.4292141795158386,0.0004986336524751295
190,"2024-08-16 08:22:30.292123","train",2,0.4254978597164154,0.0005157196096193545
200,"2024-08-16 08:22:44.871425","train",2,0.4209580421447754,0.0005337034603199505
210,"2024-08-16 08:22:59.449288","train",2,0.4175276756286621,0.0005525811760205071
220,"2024-08-16 08:23:16.038682","train",3,0.4098535478115082,0.0005723485279302155
230,"2024-08-16 08:23:30.608432","train",3,0.40556925535202026,0.000593001087971147
240,"2024-08-16 08:23:45.183062","train",3,0.39947575330734253,0.0006145342297702062
250,"2024-08-16 08:23:59.757680","train",3,0.39802786707878113,0.0006369431296954602
260,"2024-08-16 08:24:14.332843","train",3,0.39023423194885254,0.0006602227679366936
270,"2024-08-16 08:24:28.914460","train",3,0.3833744525909424,0.0006843679296298939
280,"2024-08-16 08:24:43.496336","train",3,0.3785826563835144,0.0007093732060254217
290,"2024-08-16 08:25:00.130076","train",4,0.371591180562973,0.0007352329956996362
300,"2024-08-16 08:25:14.696874","train",4,0.36555933952331543,0.0007619415058096549
310,"2024-08-16 08:25:29.267139","train",4,0.3572733402252197,0.0007894927533910207
320,"2024-08-16 08:25:43.842339","train",4,0.34960150718688965,0.0008178805666979282
330,"2024-08-16 08:25:58.416277","train",4,0.34288185834884644,0.0008470985865857653
340,"2024-08-16 08:26:12.990624","train",4,0.33521291613578796,0.0008771402679356201
350,"2024-08-16 08:26:27.571256","train",4,0.3274218738079071,0.0009079988811204519
360,"2024-08-16 08:26:44.097671","train",5,0.3190919756889343,0.0009396675135125892
370,"2024-08-16 08:26:58.679218","train",5,0.3154674172401428,0.0009721390710322299
380,"2024-08-16 08:27:13.254147","train",5,0.3025178611278534,0.0010054062797365789
390,"2024-08-16 08:27:27.842010","train",5,0.292438268661499,0.0010394616874492852
400,"2024-08-16 08:27:42.423623","train",5,0.28707778453826904,0.0010742976654298
410,"2024-08-16 08:27:57.007700","train",5,0.2738592326641083,0.0011099064100822892
420,"2024-08-16 08:28:11.586384","train",5,0.2656615972518921,0.0011462799447037111
430,"2024-08-16 08:28:28.128861","train",6,0.26002857089042664,0.001183410121270683
440,"2024-08-16 08:28:42.703187","train",6,0.25324925780296326,0.0012212886222647042
450,"2024-08-16 08:28:57.275433","train",6,0.24370813369750977,0.001259906962535376
460,"2024-08-16 08:29:11.854357","train",6,0.22968623042106628,0.0012992564912011435
470,"2024-08-16 08:29:26.449184","train",6,0.21839140355587006,0.0013393283935871853
480,"2024-08-16 08:29:41.045977","train",6,0.20709553360939026,0.001380113693199984
490,"2024-08-16 08:29:55.635185","train",6,0.19655011594295502,0.0014216032537381447
500,"2024-08-16 08:30:12.227868","train",7,0.19165679812431335,0.00146378778113902
510,"2024-08-16 08:30:26.807572","train",7,0.188435897231102,0.001506657825660662
520,"2024-08-16 08:30:41.383507","train",7,0.17316076159477234,0.0015502037839986663
530,"2024-08-16 08:30:55.956959","train",7,0.16333357989788055,0.001594415901437397
540,"2024-08-16 08:31:10.541144","train",7,0.15387113392353058,0.0016392842740351387
550,"2024-08-16 08:31:25.124886","train",7,0.1541231870651245,0.0016847988508426762
560,"2024-08-16 08:31:39.725594","train",7,0.14622214436531067,0.0017309494361548066
570,"2024-08-16 08:31:56.240838","train",8,0.1484251320362091,0.0017777256917942703
580,"2024-08-16 08:32:10.811600","train",8,0.13388089835643768,0.0018251171394276094
590,"2024-08-16 08:32:25.402351","train",8,0.11798763275146484,0.001873113162912411
600,"2024-08-16 08:32:39.986017","train",8,0.1594993621110916,0.0019217030106754253
610,"2024-08-16 08:32:54.575282","train",8,0.1376509666442871,0.0019708757981210245
620,"2024-08-16 08:33:09.153919","train",8,0.1153535470366478,0.002020620510069456
630,"2024-08-16 08:33:23.751678","train",8,0.09759535640478134,0.002070926003224354
640,"2024-08-16 08:33:40.260675","train",9,0.09030076116323471,0.0021217810086689333
650,"2024-08-16 08:33:54.835721","train",9,0.09287937730550766,0.0021731741343903477
660,"2024-08-16 08:34:09.431331","train",9,0.09947826713323593,0.0022250938678316113
670,"2024-08-16 08:34:24.015543","train",9,0.10394267737865448,0.0022775285784705102
680,"2024-08-16 08:34:38.606267","train",9,0.07851821929216385,0.002330466520424964
690,"2024-08-16 08:34:53.202959","train",9,0.09236332029104233,0.0023838958350842123
700,"2024-08-16 08:35:07.793866","train",9,0.0852961540222168,0.0024378045537652585
710,"2024-08-16 08:35:24.284314","train",10,0.1341591775417328,0.0024921806003939716
720,"2024-08-16 08:35:38.863465","train",10,0.09481622278690338,0.002547011794210241
730,"2024-08-16 08:35:53.450582","train",10,0.07080573588609695,0.0026022858524965865
740,"2024-08-16 08:36:08.035423","train",10,0.0866556167602539,0.002657990393329605
750,"2024-08-16 08:36:22.623013","train",10,0.06039368733763695,0.0027141129383536425
760,"2024-08-16 08:36:37.222883","train",10,0.06247632950544357,0.002770640915576065
770,"2024-08-16 08:36:51.820353","train",10,0.08305510878562927,0.002827561662183505
780,"2024-08-16 08:37:08.556413","train",11,0.05424471199512482,0.0028848624273784583
790,"2024-08-16 08:37:23.144324","train",11,0.09389519691467285,0.002942530375235582
800,"2024-08-16 08:37:37.728040","train",11,0.05745936930179596,0.003000552587577067
810,"2024-08-16 08:37:52.318765","train",11,0.0642375648021698,0.003058916066866436
820,"2024-08-16 08:38:06.899151","train",11,0.05434232950210571,0.0031176077391201137
830,"2024-08-16 08:38:21.500292","train",11,0.05412682518362999,0.0031766144568361326
840,"2024-08-16 08:38:36.090364","train",11,0.04979166388511658,0.0032359230019392924
850,"2024-08-16 08:38:52.824636","train",12,0.061744533479213715,0.00329552008874214
860,"2024-08-16 08:39:07.403605","train",12,0.06006171926856041,0.0033553923669210938
870,"2024-08-16 08:39:21.981723","train",12,0.05529473349452019,0.0034155264245070453
880,"2024-08-16 08:39:36.563353","train",12,0.06562236696481705,0.003475908790889764
890,"2024-08-16 08:39:51.142433","train",12,0.0536075197160244,0.003536525939835453
900,"2024-08-16 08:40:05.722746","train",12,0.053230106830596924,0.0035973642925167457
910,"2024-08-16 08:40:20.296100","train",12,0.06352453678846359,0.003658410220554506
920,"2024-08-16 08:40:37.019617","train",13,0.08673907816410065,0.003719650049070708
930,"2024-08-16 08:40:51.595411","train",13,0.05268501490354538,0.003781070059751746
940,"2024-08-16 08:41:06.169867","train",13,0.06153600662946701,0.0038426564939214687
950,"2024-08-16 08:41:20.755220","train",13,0.08189903944730759,0.0039043955556232485
960,"2024-08-16 08:41:35.334262","train",13,0.06506630778312683,0.00396627341471042
970,"2024-08-16 08:41:49.926614","train",13,0.06335850059986115,0.004028276209944363
980,"2024-08-16 08:42:04.516195","train",13,0.06157566234469414,0.004090390052099549
990,"2024-08-16 08:42:21.179791","train",14,0.056189894676208496,0.004152601027074868
1000,"2024-08-16 08:42:35.756647","train",14,0.07428517937660217,0.004214895199010516
1010,"2024-08-16 08:42:50.335149","train",14,0.04574108123779297,0.004277258613409771
1020,"2024-08-16 08:43:04.914962","train",14,0.058168064802885056,0.004339677300264924
1030,"2024-08-16 08:43:19.487832","train",14,0.047846999019384384,0.004402137277186707
1040,"2024-08-16 08:43:34.072392","train",14,0.04805436357855797,0.004464624552536474
1050,"2024-08-16 08:43:48.646556","train",14,0.06862811744213104,0.004527125128560469
1060,"2024-08-16 08:44:05.309917","train",15,0.04656663537025452,0.004589625004525454
1070,"2024-08-16 08:44:19.884675","train",15,0.04000790789723396,0.004652110179855013
1080,"2024-08-16 08:44:34.462955","train",15,0.04322200268507004,0.004714566657265817
1090,"2024-08-16 08:44:49.042049","train",15,0.05736716836690903,0.004776980445903143
1100,"2024-08-16 08:45:03.618567","train",15,0.047216594219207764,0.004839337564474968
1110,"2024-08-16 08:45:18.197542","train",15,0.03873346745967865,0.004901624044383915
1120,"2024-08-16 08:45:32.775773","train",15,0.0475703626871109,0.004963825932856343
1130,"2024-08-16 08:45:49.424977","train",16,0.051388319581747055,0.00502592929606792
1140,"2024-08-16 08:46:04.000946","train",16,0.06429725885391235,0.005087920222264916
1150,"2024-08-16 08:46:18.580563","train",16,0.04417271539568901,0.005149784824880584
1160,"2024-08-16 08:46:33.155273","train",16,0.05954550951719284,0.005211509245645878
1170,"2024-08-16 08:46:47.731362","train",16,0.04486116021871567,0.005273079657693847
1180,"2024-08-16 08:47:02.316707","train",16,0.03299899399280548,0.005334482268656974
1190,"2024-08-16 08:47:16.901474","train",16,0.038670703768730164,0.005395703323756811
1200,"2024-08-16 08:47:33.509876","train",17,0.03165595233440399,0.005456729108885179
1210,"2024-08-16 08:47:48.085007","train",17,0.03385598957538605,0.005517545953676262
1220,"2024-08-16 08:48:02.656434","train",17,0.07246621698141098,0.005578140234568893
1230,"2024-08-16 08:48:17.228135","train",17,0.04695400223135948,0.005638498377858374
1240,"2024-08-16 08:48:31.811136","train",17,0.06502240896224976,0.005698606862737115
1250,"2024-08-16 08:48:46.399172","train",17,0.035293079912662506,0.00575845222432342
1260,"2024-08-16 08:49:00.989980","train",17,0.04464779049158096,0.005818021056677758
1270,"2024-08-16 08:49:17.638898","train",18,0.034965794533491135,0.005877300015805812
1280,"2024-08-16 08:49:32.210195","train",18,0.03643067926168442,0.005936275822647679
1290,"2024-08-16 08:49:46.789992","train",18,0.03582377731800079,0.005994935266052489
1300,"2024-08-16 08:50:01.376554","train",18,0.03833039104938507,0.0060532652057378525
1310,"2024-08-16 08:50:15.953349","train",18,0.03591318055987358,0.006111252575233386
1320,"2024-08-16 08:50:30.540043","train",18,0.04309410601854324,0.006168884384807749
1330,"2024-08-16 08:50:45.122564","train",18,0.0357477068901062,0.006226147724378456
1340,"2024-08-16 08:51:01.756112","train",19,0.04635372757911682,0.006283029766403868
1350,"2024-08-16 08:51:16.335296","train",19,0.054397910833358765,0.006339517768756676
1360,"2024-08-16 08:51:30.918522","train",19,0.04228314757347107,0.006395599077578274
1370,"2024-08-16 08:51:45.499798","train",19,0.0388631634414196,0.006451261130113335
1380,"2024-08-16 08:52:00.078569","train",19,0.06504818797111511,0.006506491457523996
1390,"2024-08-16 08:52:14.657535","train",19,0.0480923168361187,0.006561277687682988
1400,"2024-08-16 08:52:29.245870","train",19,0.03868411108851433,0.00661560754794513
1410,"2024-08-16 08:52:45.836204","train",20,0.05422569438815117,0.006669468867896503
1420,"2024-08-16 08:53:00.405561","train",20,0.03954052925109863,0.006722849582080748
1430,"2024-08-16 08:53:14.980368","train",20,0.04744058847427368,0.006775737732701846
1440,"2024-08-16 08:53:29.572807","train",20,0.03246172517538071,0.0068281214723027745
1450,"2024-08-16 08:53:44.161917","train",20,0.034361373633146286,0.006879989066419458
1460,"2024-08-16 08:53:58.746301","train",20,0.032732680439949036,0.006931328896209401
1470,"2024-08-16 08:54:13.343552","train",20,0.04732748121023178,0.006982129461054416
1480,"2024-08-16 08:54:29.998146","train",21,0.031008755788207054,0.0070323793811368765
1490,"2024-08-16 08:54:44.573728","train",21,0.054513148963451385,0.00708206739998891
1500,"2024-08-16 08:54:59.149285","train",21,0.03007950261235237,0.007131182387013945
1510,"2024-08-16 08:55:13.736377","train",21,0.027808643877506256,0.007179713339980085
1520,"2024-08-16 08:55:28.318512","train",21,0.0445600301027298,0.007227649387484704
1530,"2024-08-16 08:55:42.909658","train",21,0.04247632622718811,0.007274979791389756
1540,"2024-08-16 08:55:57.491853","train",21,0.04109217971563339,0.007321693949227209
1550,"2024-08-16 08:56:14.095343","train",22,0.024549484252929688,0.007367781396574112
1560,"2024-08-16 08:56:28.666239","train",22,0.03302091360092163,0.007413231809396725
1570,"2024-08-16 08:56:43.254750","train",22,0.03235756605863571,0.007458035006363195
1580,"2024-08-16 08:56:57.835819","train",22,0.025956060737371445,0.007502180951124278
1590,"2024-08-16 08:57:12.423077","train",22,0.027705486863851547,0.00754565975456158
1600,"2024-08-16 08:57:27.004771","train",22,0.05124647542834282,0.007588461677002813
1610,"2024-08-16 08:57:41.588205","train",22,0.04381624981760979,0.007630577130403571
1620,"2024-08-16 08:57:58.236646","train",23,0.03053320199251175,0.007671996680495157
1630,"2024-08-16 08:58:12.812807","train",23,0.03676607832312584,0.007712711048897936
1640,"2024-08-16 08:58:27.385347","train",23,0.028285101056098938,0.0077527111151997905
1650,"2024-08-16 08:58:41.975795","train",23,0.028784412890672684,0.007791987918999182
1660,"2024-08-16 08:58:56.557721","train",23,0.04236627742648125,0.007830532661912361
1670,"2024-08-16 08:59:11.139619","train",23,0.03735975921154022,0.007868336709544293
1680,"2024-08-16 08:59:25.723895","train",23,0.03119547665119171,0.007905391593422852
1690,"2024-08-16 08:59:42.406389","train",24,0.028404943645000458,0.007941689012895827
1700,"2024-08-16 08:59:56.978875","train",24,0.027984891086816788,0.007977220836990364
1710,"2024-08-16 09:00:11.555260","train",24,0.05071065574884415,0.008011979106234371
1720,"2024-08-16 09:00:26.148327","train",24,0.043218012899160385,0.00804595603443952
1730,"2024-08-16 09:00:40.737665","train",24,0.039696842432022095,0.008079144010445433
1740,"2024-08-16 09:00:55.320316","train",24,0.04279046505689621,0.008111535599824648
1750,"2024-08-16 09:01:09.898960","train",24,0.030948525294661522,0.008143123546548009
1760,"2024-08-16 09:01:26.516066","train",25,0.05164084956049919,0.008173900774610079
1770,"2024-08-16 09:01:41.088323","train",25,0.02799641713500023,0.008203860389614246
1780,"2024-08-16 09:01:55.679450","train",25,0.029538635164499283,0.008232995680317119
1790,"2024-08-16 09:02:10.260816","train",25,0.031003817915916443,0.008261300120131926
1800,"2024-08-16 09:02:24.847424","train",25,0.02992764115333557,0.008288767368590522
1810,"2024-08-16 09:02:39.430774","train",25,0.038984514772892,0.008315391272763721
1820,"2024-08-16 09:02:54.010976","train",25,0.024963900446891785,0.008341165868639608
1830,"2024-08-16 09:03:10.635728","train",26,0.02453146129846573,0.008366085382459539
1840,"2024-08-16 09:03:25.216302","train",26,0.028189510107040405,0.008390144232011516
1850,"2024-08-16 09:03:39.792472","train",26,0.03888851776719093,0.008413337027880658
1860,"2024-08-16 09:03:54.369907","train",26,0.028251079842448235,0.008435658574656479
1870,"2024-08-16 09:04:08.942958","train",26,0.032560642808675766,0.008457103872096713
1880,"2024-08-16 09:04:23.532035","train",26,0.05051061138510704,0.00847766811624742
1890,"2024-08-16 09:04:38.114748","train",26,0.05554909631609917,0.008497346700519109
1900,"2024-08-16 09:04:54.706694","train",27,0.03866853564977646,0.008516135216718667
1910,"2024-08-16 09:05:09.277464","train",27,0.025204405188560486,0.008534029456036832
1920,"2024-08-16 09:05:23.852215","train",27,0.049412697553634644,0.008551025409991008
1930,"2024-08-16 09:05:38.426615","train",27,0.044006239622831345,0.008567119271323207
1940,"2024-08-16 09:05:53.011221","train",27,0.03894452005624771,0.00858230743485291
1950,"2024-08-16 09:06:07.583042","train",27,0.043998248875141144,0.008596586498284653
1960,"2024-08-16 09:06:22.163537","train",27,0.0417570136487484,0.008609953262970196
1970,"2024-08-16 09:06:38.743898","train",28,0.027232807129621506,0.008622404734625022
1980,"2024-08-16 09:06:53.332827","train",28,0.031402263790369034,0.008633938123999117
1990,"2024-08-16 09:07:07.914773","train",28,0.02327454462647438,0.00864455084750176
2000,"2024-08-16 09:07:22.492902","train",28,0.02596040815114975,0.008654240527780292
2010,"2024-08-16 09:07:37.070515","train",28,0.026254087686538696,0.00866300499425266
2020,"2024-08-16 09:07:51.654171","train",28,0.03784110024571419,0.008670842283593645
2030,"2024-08-16 09:08:06.233604","train",28,0.03332027420401573,0.00867775064017467
2040,"2024-08-16 09:08:22.813260","train",29,0.04410623759031296,0.008683728516457075
2050,"2024-08-16 09:08:37.391476","train",29,0.02184790000319481,0.008688774573338784
2060,"2024-08-16 09:08:51.968874","train",29,0.03224512189626694,0.008692887680454276
2070,"2024-08-16 09:09:06.551972","train",29,0.02089555189013481,0.008696066916427794
2080,"2024-08-16 09:09:21.142496","train",29,0.03625643998384476,0.008698311569079744
2090,"2024-08-16 09:09:35.724246","train",29,0.021691646426916122,0.008699621135586233
2100,"2024-08-16 09:09:50.308066","train",29,0.020305734127759933,0.008699999105943232
2110,"2024-08-16 09:10:06.876681","train",30,0.03292912244796753,0.008699891819575903
2120,"2024-08-16 09:10:21.455957","train",30,0.021372906863689423,0.008699605726908479
2130,"2024-08-16 09:10:36.035970","train",30,0.022012269124388695,0.008699140839701107
2140,"2024-08-16 09:10:50.611457","train",30,0.024688586592674255,0.00869849717706348
2150,"2024-08-16 09:11:05.199098","train",30,0.033458396792411804,0.008697674765454048
2160,"2024-08-16 09:11:19.785772","train",30,0.019243454560637474,0.008696673638678931
2170,"2024-08-16 09:11:34.363217","train",30,0.020337313413619995,0.008695493837890532
