"step","time","part","epoch","loss","lr"
10,"2024-08-15 22:59:00.916905","train",0,0.6764887571334839,0.00037104681016117934
20,"2024-08-15 22:59:17.006528","train",2,0.6248877048492432,0.00045038825917070695
30,"2024-08-15 22:59:29.928612","train",3,0.612037718296051,0.0005852281943047252
40,"2024-08-15 22:59:42.901736","train",4,0.6092520952224731,0.0007737295695350015
50,"2024-08-15 22:59:56.007514","train",5,0.5906773209571838,0.0010133242606456686
60,"2024-08-15 23:00:09.299535","train",6,0.590888261795044,0.0013007480531052242
70,"2024-08-15 23:00:22.621662","train",7,0.5711607336997986,0.0016320851134046027
80,"2024-08-15 23:00:36.066680","train",8,0.5544031262397766,0.002002821337988166
90,"2024-08-15 23:00:49.263370","train",9,0.5439103841781616,0.0024079058529570463
100,"2024-08-15 23:01:02.096614","train",10,0.5126492381095886,0.0028418198266788788
110,"2024-08-15 23:01:17.180456","train",12,0.49259331822395325,0.003298651657807748
120,"2024-08-15 23:01:30.532558","train",13,0.47602421045303345,0.0037721775143601073
130,"2024-08-15 23:01:43.728877","train",14,0.4555279314517975,0.004255946126590224
140,"2024-08-15 23:01:56.905440","train",15,0.42581528425216675,0.00474336667845537
150,"2024-08-15 23:02:10.125500","train",16,0.3908349871635437,0.005227798600246027
160,"2024-08-15 23:02:23.355539","train",17,0.3652780055999756,0.005702642039055182
170,"2024-08-15 23:02:36.669982","train",18,0.33128583431243896,0.006161427774525889
180,"2024-08-15 23:02:49.970010","train",19,0.3114283084869385,0.0065979053548738216
190,"2024-08-15 23:03:02.983363","train",20,0.2920762896537781,0.007006128252428262
200,"2024-08-15 23:03:18.012163","train",22,0.26985713839530945,0.0073805348785408505
210,"2024-08-15 23:03:31.952547","train",23,0.2616284191608429,0.007716024354122897
220,"2024-08-15 23:03:45.224854","train",24,0.23386520147323608,0.008008026003520935
230,"2024-08-15 23:03:58.521171","train",25,0.20956648886203766,0.00825256162495274
240,"2024-08-15 23:04:12.422457","train",26,0.202543243765831,0.00844629968913756
250,"2024-08-15 23:04:25.718497","train",27,0.19090358912944794,0.008586600727723721
260,"2024-08-15 23:04:39.026937","train",28,0.1739601492881775,0.008671553293146108
270,"2024-08-15 23:04:52.913586","train",29,0.157496839761734,0.0087
280,"2024-08-15 23:05:05.842129","train",30,0.14270161092281342,0.008694592628931882
290,"2024-08-15 23:05:22.070773","train",32,0.1321171075105667,0.008678383959304004
300,"2024-08-15 23:05:35.261445","train",33,0.12733280658721924,0.008651414288422931
310,"2024-08-15 23:05:48.487957","train",34,0.12148333340883255,0.008613750667139876
320,"2024-08-15 23:06:02.958151","train",35,0.11373265087604523,0.008565486733151708
330,"2024-08-15 23:06:16.165406","train",36,0.10967852175235748,0.008506742478202892
340,"2024-08-15 23:06:29.459697","train",37,0.10724435746669769,0.0084376639497671
350,"2024-08-15 23:06:43.639156","train",38,0.09579356014728546,0.008358422887950186
360,"2024-08-15 23:06:56.866723","train",39,0.09121983498334885,0.00826921629851722
370,"2024-08-15 23:07:09.957530","train",40,0.09151899069547653,0.008170265963105118
380,"2024-08-15 23:07:26.298434","train",42,0.08435991406440735,0.008061817887838536
390,"2024-08-15 23:07:39.575716","train",43,0.08051081746816635,0.007944141691719904
400,"2024-08-15 23:07:53.904737","train",44,0.0775972381234169,0.007817529936314087
410,"2024-08-15 23:08:07.183006","train",45,0.0723952129483223,0.007682297398394243
420,"2024-08-15 23:08:20.469096","train",46,0.07710277289152145,0.007538780287357174
430,"2024-08-15 23:08:34.829098","train",47,0.08592026680707932,0.007387335409353781
440,"2024-08-15 23:08:48.170114","train",48,0.06650682538747787,0.007228339280212764
450,"2024-08-15 23:09:01.407688","train",49,0.06793186068534851,0.007062187189362939
460,"2024-08-15 23:09:15.276617","train",50,0.062351860105991364,0.006889292217081439
470,"2024-08-15 23:09:30.362844","train",52,0.05869489908218384,0.006710084207511062
480,"2024-08-15 23:09:44.733425","train",53,0.058826375752687454,0.0065250086999999995
490,"2024-08-15 23:09:57.986268","train",54,0.05487756058573723,0.006334525821420821
500,"2024-08-15 23:10:11.342703","train",55,0.05458502843976021,0.006139109142222566
510,"2024-08-15 23:10:25.965368","train",56,0.050384070724248886,0.0059392444990599945
520,"2024-08-15 23:10:39.346056","train",57,0.05188331753015518,0.005735428786927113
530,"2024-08-15 23:10:52.647735","train",58,0.04814186319708824,0.005528168723797927
540,"2024-08-15 23:11:06.975179","train",59,0.046598102897405624,0.005317979590845716
550,"2024-08-15 23:11:19.988154","train",60,0.04793275520205498,0.005105383951372856
560,"2024-08-15 23:11:36.191048","train",62,0.045805077999830246,0.0048909103516361
570,"2024-08-15 23:11:49.441167","train",63,0.046236734837293625,0.004675092006797317
580,"2024-08-15 23:12:02.697491","train",64,0.045505277812480927,0.00445846547526658
590,"2024-08-15 23:12:17.087231","train",65,0.045367706567049026,0.0042415693247334196
600,"2024-08-15 23:12:30.276026","train",66,0.041001055389642715,0.0040249427932026825
610,"2024-08-15 23:12:43.700306","train",67,0.04113638773560524,0.0038091244483639017
620,"2024-08-15 23:12:58.064069","train",68,0.039764732122421265,0.0035946508486271447
630,"2024-08-15 23:13:11.302351","train",69,0.03779333457350731,0.0033820552091542834
640,"2024-08-15 23:13:24.433496","train",70,0.038813281804323196,0.003171866076202074
650,"2024-08-15 23:13:40.327713","train",72,0.03913874551653862,0.0029646060130728877
660,"2024-08-15 23:13:53.606473","train",73,0.03884249925613403,0.0027607903009400055
670,"2024-08-15 23:14:07.980543","train",74,0.03669806942343712,0.0025609256577774353
680,"2024-08-15 23:14:21.294084","train",75,0.03664127364754677,0.0023655089785791787
690,"2024-08-15 23:14:34.506058","train",76,0.034639693796634674,0.002175026100000001
700,"2024-08-15 23:14:48.811176","train",77,0.036951884627342224,0.0019899505924889384
710,"2024-08-15 23:15:02.022411","train",78,0.03604961186647415,0.001810742582918562
720,"2024-08-15 23:15:15.368096","train",79,0.035784076899290085,0.0016378476106370615
730,"2024-08-15 23:15:29.417220","train",80,0.03502461686730385,0.0014716955197872368
740,"2024-08-15 23:15:44.510348","train",82,0.03256252780556679,0.0013126993906462181
750,"2024-08-15 23:15:58.723920","train",83,0.03490231931209564,0.0011612545126428262
760,"2024-08-15 23:16:12.075872","train",84,0.033435992896556854,0.0010177374016057564
770,"2024-08-15 23:16:25.378320","train",85,0.03382564336061478,0.0008825048636859142
780,"2024-08-15 23:16:39.718677","train",86,0.032073747366666794,0.0007558931082800963
790,"2024-08-15 23:16:52.985795","train",87,0.03280086815357208,0.0006382169121614635
800,"2024-08-15 23:17:06.272341","train",88,0.03225085884332657,0.000529768836894882
810,"2024-08-15 23:17:20.375871","train",89,0.03316263481974602,0.00043081850148277866
820,"2024-08-15 23:17:33.363355","train",90,0.03256126493215561,0.00034161191204981286
830,"2024-08-15 23:17:49.053320","train",92,0.031609997153282166,0.00026237085023290047
840,"2024-08-15 23:18:02.407751","train",93,0.031760323792696,0.00019329232179710824
850,"2024-08-15 23:18:15.740125","train",94,0.03174494206905365,0.00013454806684829173
860,"2024-08-15 23:18:29.890033","train",95,0.03396160900592804,8.62841328601229e-05
870,"2024-08-15 23:18:43.208002","train",96,0.031277503818273544,4.862051157706724e-05
880,"2024-08-15 23:18:56.553814","train",97,0.031020889058709145,2.165084069599522e-05
890,"2024-08-15 23:19:10.522854","train",98,0.03289464861154556,5.442171068117011e-06
900,"2024-08-15 23:19:23.743914","train",99,0.03157295286655426,3.48e-08
